id,1916,1920,1924,1928,1932,1936,1940,1944,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
5053,-66.88,-44.97,-57.69,-40.78,-93.24,-73.8,-73.4,-53.02,-54.74,-39.81,-21.23,-36.62,-12.14,136.53,35.38,-56.77,-20.3,19.04,11.73,-14.81,-18.48,12.47,24.83,50.95,51.88
5055,-62.26,-26.29,-35.76,-16.93,-83.78,-62.77,-62.52,-46.75,-63.57,-31.07,-28.87,-2.08,-35.12,12,46.06,-47.14,-13.67,13.17,0.93,-32.71,-24.92,-3.91,4.82,29.66,36.85
5057,-25.9,-12.07,-31.61,-39.33,-79.87,-85.44,-74.3,-54.97,-22.58,-13.42,-9.34,-13.62,-14.63,111.24,41.6,-30.74,-9.49,19.07,1.24,-34.62,-39.23,-9.33,-3.18,19.1,26.24
5059,-37.8,-7.46,-29.93,5.96,-82.14,-55.93,-56.29,-31.6,-49.82,-30.61,-9.25,-29.42,-21.7,124.85,30.07,-56.24,-30.84,-1.79,-9.67,-30.82,-30.9,-4.42,0.49,24.43,29.01
5061,-41.46,-9.08,-42.13,-15.98,-82.2,-67.67,-56.81,-45.42,-63.62,-22.43,-3.55,-5.16,10.74,19.34,43,-34.13,-3.52,27.59,15.96,-20.82,-27.27,5.9,11.53,24.99,31.85
5063,-44.56,-17.31,-38.15,-13.53,-73.14,-50.72,-41.86,-19.7,-41.93,0.28,0.36,2.87,-28.52,0.15,31.68,-42.39,-5.46,25.3,18.86,-22.2,-19.08,8.62,15.27,37.13,43.94
5065,-63.28,-26.33,-48.7,-12.85,-71.37,-52.88,-48.52,-35.82,-66.6,-26.59,-40.15,-23.67,-40.63,15.39,28.68,-40.96,-9.21,7.4,3.12,-33.77,-22.3,-5.68,4.5,26.85,38.86
5067,-47.9,-15.83,-43.93,-37.11,-85.49,-73.58,-70.05,-69.7,-72.11,-48.76,-46.95,-16.94,-36.76,121.26,33.46,-56.72,-18.07,-1.72,-15.81,-40.94,-42.75,-22.58,-14.33,16.32,18.27
5069,-40.38,-42.88,-39.19,-17.55,-71.21,-87.51,-73.2,-44.35,-39.04,-16.66,-5.44,-23.65,-12.64,13.86,24,-44.66,-21.95,-10.84,-13.93,-45.1,-48.31,-32.91,-31.01,-26.31,-29.03
5071,-44.3,-21.16,-45.68,-25.37,-66.72,-62.86,-63.27,-37.57,-46.34,-7.78,-5.46,-12.72,-33.99,-1.06,33.52,-39.78,-1.18,21.26,17.69,-18.32,-17.83,5.4,8.57,23.08,27.97
5073,-41.88,-31.09,-40.33,-38.97,-81.36,-85.31,-77.67,-73.32,-8.57,-37.89,-22.45,-24.65,-0.27,113.83,44.08,-22.97,-5.06,14.85,-1.45,-27.27,-38.88,-7.92,1.16,19.02,18.44
5075,-70.26,-40.55,-38.01,-21.69,-80.96,-65.59,-48.57,-32.23,-56.29,-16.55,-18.21,-6.74,-26.81,116.5,38.9,-50.26,-4.34,21.64,0.4,-29.18,-29.78,-10.41,-8.96,20.91,31.55
5077,-41.22,-50.27,-29.77,-75.06,-95.12,-89.89,-81.77,-60.39,122.67,-29.08,-26.48,-13.88,-16.62,-4.68,29.79,-37.5,-28.55,-9.33,-21.09,-42.3,-49.51,-33.39,-25.88,-21.5,-24.15
5079,-30.16,5.3,-53.25,-70.32,-92.67,-91.8,-79.71,-76,-43.42,-51.62,-35.3,-43.61,-27.26,123.14,35.04,-62.66,-33.1,-12.78,-17.05,-38.26,-43.89,-12.15,-5.55,18.23,20.77
5081,-39.64,-15.45,-31.1,-33.38,-84.06,-68.84,-59.48,-49.26,-29.73,-32.02,-21.84,-35.39,-28.15,111.51,40.07,-37.42,-7.15,20.11,-7.68,-32.25,-34.7,-11.4,-1.93,29,36.29
5083,-26.08,0.82,-17.79,-14.93,-58.22,-55.03,-45.32,-27.85,-38.47,-9.9,-5.12,-13.06,-22.71,2.78,43.28,-28.98,4.63,27.39,27.08,-6.76,-10.82,14.87,20.06,38.75,41.88
5085,-61.78,-40.87,-47.65,-46.57,-88.46,-79.59,-70.83,-49.47,-51.15,-38.22,-24.4,-26.76,-2.43,125.84,35.66,-50.87,0.12,28.83,20.09,-10.81,-10.18,20.93,31.52,47.49,50.82
5087,-4.44,7.81,-2.67,23.17,-11.89,-6.16,-2.06,8.5,3.72,15.2,7.19,17.69,-15.19,15.16,28.19,-7.81,12.78,24.25,18.4,-3.35,-3.75,23.67,22.74,28.89,32.95
5089,-48.06,-28.76,-41.51,-25.15,-65.48,-38.47,-45.3,-33.75,-48.17,-13.01,-10.61,2.39,-20.77,12.15,34.97,-18.59,18.91,28.96,18.54,-11.75,-6.91,19.43,22.21,29.88,38.82
5091,-55.82,-28.75,-46.28,-20.68,-83.96,-78.32,-68.24,-49.36,-35.53,-25.85,-10.96,-17.7,-9.87,120.03,49.06,-17.35,5.99,27.63,13.25,-12.15,-12.75,7.26,15.73,33.49,39.82
5093,-49.94,-25.47,-47.24,-53.92,-87.25,-88.05,-78.78,-50.54,-31.48,-20.59,-19.71,-1.46,-16.53,17.45,50.5,-26.23,-10.59,14.81,7.27,-33.51,-32.83,-15.16,-10.4,2.21,1.02
5095,-18.66,4.39,-40.04,-34.84,-81.8,-85.93,-84.12,-63.51,-34.76,-31.9,-13.71,-33.34,-6.84,112.48,28.89,-46.84,-13.65,1.91,-4.78,-29.35,-36.84,-17.64,-12.63,4.03,0.06
5097,-36.98,16.53,-8.05,14.58,-73.84,-37.46,-43.19,-24.24,-56.23,0.49,6.51,2.86,-23.89,14.23,38.01,-44.74,-8.11,19.27,12.46,-18.83,-20.03,18.45,21.3,35.15,42.57
5099,-35.36,2.83,-25.79,-13.5,-84.29,-71.73,-72.09,-52.97,-40.74,-31.02,-28.27,-24.28,-21.62,111.86,36.13,-45.4,-21.04,13.7,-0.52,-25.96,-35.7,-1.9,1.67,16.18,20.15
5101,10.2,24.89,29.66,42.17,-26.56,5.78,7.26,13.58,1.78,21.88,28.03,36.1,-0.61,21.31,39.67,-6.64,24.47,31.99,25.13,-0.84,7.13,33.72,29.08,35.51,41.38
5103,-18.32,-6.71,-15.83,-20.16,-75.51,-82.94,-82.31,-73.89,-47.57,-46.28,-29.14,-33.33,-32.57,13.61,25.46,-52.94,-23.12,6.43,8.87,-29.8,-32.98,-6.97,1.47,10.85,8.61
5105,-37.9,-10.68,-15.95,-14.55,-83.04,-56.62,-58.28,-42.72,-48.58,-22.9,-11.27,-20.79,-11.4,17.69,28.07,-47.04,-4.61,18.48,5.02,-21.23,-20.96,11.63,11.6,32.51,35.4
5107,-45.3,-38.6,-57.62,-61.68,-90.14,-91.62,-80.24,-60.64,122.72,-18.12,-15.72,-29.01,-18.95,-6.62,18.44,-39.87,-21.28,-11.75,-17.12,-38.23,-40.96,-30.75,-27.98,-28.97,-32.84
5109,-32.14,3.96,-29.89,-5.46,-78.6,-55.64,-39.04,-36.53,-54.85,-21.72,-4.2,0.76,-10.4,113.08,48.3,-39.06,-4.34,29.67,11.17,-13.97,-22.54,16.9,20.88,41.3,52.69
5111,-39.34,-29.56,-45.79,-32.46,-87.57,-71.48,-71.99,-77.89,-42.82,-36.28,-28.3,-7.11,-30.01,124.52,56.7,-42.95,-9.3,17.9,-3.03,-34.02,-35.71,-15.4,-6.66,27.26,34.18
5113,-46.98,-1.38,-22.65,7.93,-71.77,-36.49,-36.06,-13.26,-40.32,12,17.34,6.8,-12,5.43,51.61,-17.99,20.16,41.7,25.91,-5.61,0.42,31.77,34.86,45.78,56.94
5115,-46.58,-29.41,-48.85,-27.24,-78.13,-76.89,-65.67,-43.44,-47.39,-15.38,-9.63,-3.35,-29.84,6.35,35.29,-31.47,5.99,35.23,34.01,1.97,-1.01,24.83,31.16,43.33,47.15
5117,-23.66,-6.5,-29.13,-23.87,-82.94,-64.69,-52.06,-41.13,-38.2,-31.21,-24.06,-35.89,-10.15,131.8,42.92,-55.44,-1.87,25.03,7.08,-30.64,-33.17,8.53,12.91,34.75,40.53
5119,-39.7,-26.96,-30.94,-30.69,-71.59,-79.2,-65.37,-46.04,-29.26,-2.05,4.64,-6.97,-2.8,-1.11,26.2,-25.48,-2.4,17.55,11.46,-23.14,-23.72,-9.79,-10.82,-11.55,-11.46
5121,-54.46,-36.33,-31.71,-32.5,-80.92,-60.62,-55.67,-48.07,-66.92,-19.64,-22.33,1.95,-34.12,15.77,25.66,-48.68,-8.28,11.88,-4.08,-34.13,-25.28,-5.89,-3.81,18.14,27.79
5123,-41.7,-15.78,-36.74,-37.91,-87.07,-90.13,-78.09,-57.3,-2.5,-15.83,-5.48,-14.3,-3.9,110.6,34.97,-30.53,-12.69,4.96,-3.99,-30.64,-35.16,-18.5,-19.49,-16.51,-18.44
5125,-74.3,-48.09,-59.34,-41.48,-88.44,-61.01,-75.04,-59.46,-58.58,-38.87,-17.28,-25.08,-21.22,121.76,27.69,-48.86,-10.42,24.52,18.67,-10,-8.13,18.27,27.2,40.95,42.7
5127,-45.4,-1.25,-20.57,-21.56,-66.16,-51.53,-47.23,-44.14,-59.16,-14.47,13.42,0.93,-24.19,12.23,51.74,-33.7,-0.17,30.94,18.77,-11.68,-19.39,23.99,25.78,43.5,47.64
5129,18.74,27.05,28.91,40.03,-5.59,13.67,13.61,22.45,-6.07,32.92,45.41,38.05,4.45,35.22,57.52,-8.18,22.07,35.85,33.86,2.33,2.95,34.03,29.93,45.88,51.03
5131,-46.28,-4.75,-19.41,4.17,-58.61,-59.05,-45.28,-27,-24.27,12.88,15.38,14.58,11.96,12.67,62.64,5.69,35.96,51.35,42.81,0.62,2.74,19.74,24.48,34.63,37.08
5133,-67.66,-31.9,-44.75,-41.22,-84.22,-60.73,-64.54,-55.38,-57,-19.36,-12.73,-15.49,-25.83,17.38,40.91,-39.43,-6.4,25.8,5.02,-19.28,-26.53,0.37,10.45,40.04,48.36
5135,-58.96,-39.3,-52.16,-23.44,-80.32,-52.23,-43.33,-29.21,-53.89,-22.63,-17.63,5.82,-19.52,14.71,39.66,-24.3,10.07,27.42,10.1,-17.72,-13.46,6.48,11.14,28.94,38.84
5137,-39.18,-15.94,-27.07,-11.28,-60.36,-35.37,-22.52,-3.73,-28.24,9.97,-7.44,3.19,-18.46,0.3,34.93,-45.48,-4.4,16.59,11.56,-18.85,-15.78,11.93,16.81,36.36,45.2
5139,-72.2,-54.83,-56.75,-31.93,-90.34,-88.18,-81.44,-69.44,-46.73,-17.56,-15.69,-6.41,9.78,117.06,54.01,-2.09,14.94,32.65,26.95,-7.97,-14.55,15.29,19.24,26.12,26.22
5141,-26.26,49.85,-33.73,-21.48,-55.19,-44.74,-45.3,-24.9,-34.15,-0.93,-1.33,-6.57,-23.39,2.73,24.27,-42.29,1.94,22.99,15.38,-16.4,-17.29,4.05,9.19,31.7,39.39
5143,-28.52,-10.64,-19.97,13.24,-52.59,-36.14,-22.19,-0.08,-8.96,27.38,22.39,29.96,-19.39,20.63,42.16,-4.95,24.03,37.26,30.13,-3.63,-2.14,13.23,12.68,13.08,16.25
5145,-61.5,-20.24,-33,-8,-76.14,-64.63,-58.16,-30.58,-51.03,-18.32,-12.36,-12.8,-13.21,19.61,35.08,-41.17,-3.88,30.68,22.69,-9.07,-7.36,21.8,29.79,47.25,53.73
5147,-36.2,-5.21,-48.52,-43.97,-85.51,-70.15,-73.4,-66.06,-22.69,-42.23,-23.85,-37.32,-25.48,112.78,25.02,-56.31,-33.23,-10.11,-27.26,-54.74,-50.7,-30.22,-31.43,-7.46,-4.21
5149,-45.76,-28.99,-56.19,-44.26,-75.89,-76.44,-81.56,-54.08,-60.23,-20.39,-18.48,-20.54,-38,12.47,32.96,-49.93,-7.22,20.17,12.19,-21.71,-24.65,2.48,11.49,29.9,38.83
6001,7.5,48.84,55.43,31.82,-8.36,-28.54,-11.65,-15.87,-1.23,6.19,5.13,-8.41,-32.96,-16.27,-12.18,-19.8,-10.34,-18.64,-30.79,-42.43,-42.71,-45.23,-51.89,-59.33,-60.56
6003,44.58,82.86,79.67,88.46,-2.68,-6.92,33.51,37.06,58.69,76.19,59.44,53.49,15.34,26.48,29.69,8.05,26.25,15.02,13.77,1.11,0.98,2.73,-8.84,-24.5,-23.39
6005,-17.75,33.77,21.82,-11.41,-47.63,-52.03,-33.29,-24.51,-18.61,5.82,-1.27,-10.54,-33.9,-3.17,12.52,-4.22,22.85,24.62,13.75,1.24,6.93,18.49,25.52,14.56,19.5
6007,-9.64,38.22,29.73,22.62,-35.89,-33.82,-17.69,-5.72,3.68,27.4,17.32,15.69,-3.11,23.81,20.82,7.65,28.28,27.74,13.59,-1.04,10.45,17.02,9.58,-2.34,1.99
6009,-12.15,36.26,24.38,8.35,-38.09,-44.15,-18.51,-13,-2.65,24.21,16.17,5.8,-16.69,15.57,27.3,1.17,28.98,29.9,14.48,0.1,9.49,18.57,23.79,12.9,16.9
6011,-31.07,27.47,24.59,13.31,-41.61,-42.23,-19.74,-13.89,-5.56,19.97,6.52,3.07,-21.25,10.99,19.19,7.58,25.87,32.05,20.4,14.04,17.69,33.7,35.6,18.05,21.29
6013,-2.77,39.19,47.95,22.02,-21.61,-45.59,-24.53,-28.1,-14.57,-0.23,2.2,-6.04,-26.97,-1.91,10.64,1.11,12.77,9.91,-3.25,-21.42,-20.58,-21.75,-25.82,-37.63,-35.14
6015,2.46,33.3,40.51,12.46,-33.12,-20.19,8.64,10.55,12.99,28.03,6.67,-3.19,-27.54,2.92,13.65,-5.62,24.02,19,1.7,-5.94,0.2,16.99,15.54,6.76,9.38
6017,-22.57,35.8,16.42,-10.38,-50.25,-52.54,-34.07,-20.4,-8.91,22.17,7.63,-0.89,-20.77,9.28,12.8,-1.11,28.73,31.24,20.2,7.54,15.51,21.94,23.89,10.49,17.76
6019,-8.88,18.97,31.03,9.98,-43.83,-56.81,-39.28,-28.34,-21.29,-1.35,-13.11,-10.89,-31.24,-3.82,4.06,-1.61,10.7,9.56,1.16,-1.5,2.09,10.09,15.69,-2.08,-1.79
6021,-13.64,33.97,33.44,30.83,-33.73,-33.47,-11.04,-0.88,4.35,29.4,4.07,6.81,-8.04,19.36,24.38,7.63,38.01,40.92,25.73,13,24.81,37.85,35.04,22.03,25.23
6023,14.87,50.85,49.73,41.38,-11.98,-26.96,-12.98,-13.9,-1.24,21.09,5.51,-5.99,-32.74,0.67,2.65,-12.6,14.24,4.85,-15.96,-17.59,-8.65,-2.92,-18.63,-28.11,-27.1
6025,-8.69,36.75,39.24,36.58,-38.27,-22.41,-5.94,8.05,7.75,24.89,12.4,7.51,-3.79,16.32,27.12,1.76,19.03,25.08,11.32,-5.33,-18.51,-10.25,-6.05,-26.16,-32.05
6027,-5.96,24.55,34.71,16.41,-33.7,-25.91,-10.12,1.55,15.58,38.25,32.72,9.58,-6.93,19.85,40.05,18.94,38.88,42.01,30.48,11.74,17.48,26.37,20.21,9.12,11.42
6029,-24.75,6.81,29.24,26.24,-45.21,-50.41,-24.48,-11.6,-14.56,10.98,2.98,1.3,-17.53,4.06,24.96,6.72,25.99,31.02,24.08,11.3,17.21,24.5,34.01,17.68,16.71
6031,-12.21,25.53,30.28,4.3,-42.33,-51.43,-35.68,-30.82,-22.74,-0.91,-15.17,-14.82,-38.85,-4.68,17.4,1.21,16.99,28.97,13.85,2.69,4.32,18.83,31.67,14.14,14.93
6033,-16.71,24.32,30.19,32.11,-27.86,-1.08,7.66,10.36,19.79,36.01,30.06,17.99,-12.81,7.54,15,-7.42,17.75,11.22,-2.37,-16.67,-13.94,-9.65,-8.29,-19.19,-16.94
6035,-18.79,39.3,27.24,13.81,-43.52,-59.85,-39.04,-31.89,-28.96,-12.18,-14.74,-18.84,-31.42,-6.06,6.8,-11.35,18.58,23.95,19.44,4.32,19,38.71,43.39,34.09,39.56
6037,8.01,47.51,58.18,41.51,-18.64,-35.38,-17.55,-14.07,-0.49,13.5,11.09,-0.8,-14.91,1.63,12.71,-1.91,10.03,10.15,-5.02,-23.5,-28.37,-31.11,-27.5,-40.37,-41.86
6039,-16,19.77,30.01,10.67,-44.93,-53.13,-36.41,-19.62,-20.15,0.27,-15.46,-16.06,-35.57,-4.92,8.43,-5.24,14.24,21.34,10.76,7.28,17.14,25.85,29.32,13.26,17.11
6041,6.23,47.19,47.45,15.9,-19.32,-31.99,-1.73,-4.35,18.89,35.19,32.18,14.82,-23.59,6.21,6.46,9.67,9.63,-0.56,-19.11,-34.95,-29.87,-35.94,-47.8,-57.58,-51.23
6043,-25.49,18.77,20.58,11.66,-40.53,-50.17,-29.97,-10.9,16.01,33.11,20.88,8.81,-14.82,10.31,16.8,-1.88,21.27,24.39,11.14,-0.49,13.28,23.67,22.68,12.38,18.17
6045,1.65,39.32,44.42,28.76,-26.2,-26.9,-13.6,-7.86,6.47,22.81,14.12,-0.93,-30.44,2.07,7.76,-4.04,5.84,6.24,-13.48,-23.51,-15.87,-12.68,-29.74,-42.61,-38.52
6047,-9.64,34.98,42.42,21.69,-39.9,-47.19,-26.22,-16.94,-12.35,7.38,-7.79,-12.86,-37.56,-10.08,11.71,-5.57,5.83,18.8,3.8,-4.37,-2,6.7,14.29,-8.32,-8.72
6049,-21.64,28.84,21.35,13.92,-41.41,-30.38,-23.72,-8.88,-3.99,23.32,6.77,4.17,-17.46,13.74,22.83,4.91,38.33,41.21,27.43,6.79,21.31,49.28,46.7,37.74,41.45
6051,-6.45,45.42,39.03,26.13,-30.12,-30.69,-6.43,21.9,34.25,53.91,47.8,33.09,12.14,37.83,37.3,21.13,37.04,46.15,25.18,1.86,7.38,11.62,-0.13,-13.27,-8.65
6053,-3.47,42.85,49.66,26.99,-17.4,-23.43,-10.99,-7.84,4.49,25.61,19.33,12.83,-23.93,8.06,17.55,5.05,21.16,15.37,1.02,-15.77,-16.49,-20.3,-21.98,-38.26,-36.86
6055,11.07,47.94,44.63,15.62,-23.35,-22.11,-6.59,-4.39,9.18,23.64,12.27,5.65,-25.68,-1.51,22.6,6.94,19.83,16.95,2.06,-16,-14.8,-14.43,-20.51,-32.47,-28.69
6057,-21.36,41.35,33.66,5.12,-30.41,-45.08,-33.32,-10.37,0.04,28.96,19.71,7.75,-13.23,12.33,15.79,1.45,28.95,27.11,17.29,4.32,14.84,17.54,8.48,-5.31,0.63
6059,22.05,51.95,58.67,59.6,-2.46,-11.69,12.05,14.45,24.52,41.3,34.51,21.87,11.88,33.29,41.34,26.83,45.26,50.44,36.66,12.31,13.79,15.4,20.7,2.56,6.23
6061,-24.54,27.42,30.11,-0.21,-45.58,-54.28,-36.3,-25.88,-21.62,2.04,-7.87,-12.01,-32.04,-5.57,4.56,-7.12,21.13,27.7,20.64,8.23,15.7,23.25,26.35,11.24,19.28
6063,-19.95,38.16,22.3,-6.36,-54.14,-59.01,-45.32,-39.88,-29.02,-12.1,-15.88,-24.51,-40.84,-15.4,-1.65,-8.3,15.57,15.03,3.9,-1.44,14,27.74,24.81,11.97,16.82
6065,21.2,48.22,53.5,56.82,4.83,-0.99,4.19,8.68,15.38,31.15,24.82,12.77,-13.65,14.12,19.6,0.78,28.36,27.95,19.88,-1.58,2.56,6.51,16.8,-2.31,-1.65
6067,-14.44,35.2,34.07,2.64,-41.58,-58.39,-37.33,-33.14,-20.6,-1.36,-9.63,-13.06,-31.51,-9.26,1.36,-7.65,7.35,12.42,3.35,-8.2,-9.07,-3.98,-0.23,-18.96,-18.93
6069,-7.61,35.23,40.14,18.07,-27.09,-25.35,-0.7,5.98,13.61,30.84,19.24,3.03,-21.4,2.44,20.04,4.13,17.17,22.83,9.89,-9.75,-11.84,-12.57,-6.16,-22.7,-20.61
6071,10.76,34.63,47.54,50.6,-5.64,-20.58,-10.17,-6.07,0.91,15.53,14.05,4.49,-14.33,10.08,24.23,1.59,28.01,30.82,21.44,-1.49,-0.78,1.54,11.76,-6.32,-7.33
6073,0.45,36.51,42.64,35.17,-12.12,-28.41,-12.3,-8.52,1.63,27.59,29.32,13.1,0.62,20.19,27.48,14.14,33.55,31.89,21.85,-1.55,1.46,3.97,6.12,-10.16,-7.56
6075,-10.15,43.05,41.38,-0.33,-33.19,-49.35,-20.25,-21.59,-2.16,6.9,3.52,-15.99,-42.53,-25.52,-14.25,-11.75,-20.56,-35.91,-46.64,-54.6,-56.58,-59.44,-67.82,-70.33,-70.38
6077,-17.39,28.01,38.31,23.25,-31.14,-47.59,-6.21,-5.27,2.07,12.36,9.25,6.09,-23.65,5.29,15.77,1.52,19.82,20.37,9.83,-3.44,-1.46,1.19,7.36,-10.64,-13.66
6079,-9.65,37.43,39.59,23.42,-37.18,-23.85,-8.14,-1.73,11.35,31.52,17.36,8.73,-19.76,9.49,15.26,5.27,26.07,28.71,13.11,-3.59,6.31,11.33,7.17,-5.35,-1.02
6081,6.93,51.36,50.03,18.88,-16.68,-32.58,-5.78,-1.47,17.03,27.66,22.21,3.67,-28.77,-3.48,10,6.23,12.22,4.96,-12.81,-26.82,-31.33,-33.33,-40.23,-48.72,-46.66
6083,-7.11,42.44,55.36,39.95,-19.36,-23.79,-9.88,-7.04,20.09,34.85,29.64,13.74,-11.98,13.38,13.55,4.93,22.47,26.75,9.75,-7.27,-4.47,-1.24,-7.95,-22.82,-18.01
6085,7.37,45.52,50.61,28.42,-1.6,-18.07,-0.43,-5.32,11.14,20.08,18.53,5.63,-26.47,-2.81,6.3,2.52,13.01,11.16,-4.32,-20.83,-24.72,-26.22,-29.31,-40.9,-42.83
6087,-3,41.74,51.82,37.99,-14.95,-5.96,3.42,8.46,20.73,35.33,27.42,19.66,-17.26,9.76,3.53,-7.98,5.83,-8.07,-24.76,-36.2,-29.58,-34.14,-48.12,-57.54,-55.45
6089,-15.19,31.8,29.09,6.26,-48.22,-40.97,-37.33,-18.03,-17.17,13.54,-11.94,-21.52,-35.15,-9.2,-1.67,-5.09,25.69,25.87,20.58,9.63,22.06,34.79,35.91,25.78,29.08
6091,-22.99,49.64,28.63,4.17,-43.94,-53.88,-34.6,-19.73,-9.06,8.11,1.42,-5.77,-33.44,-0.93,-2.19,-10.22,11.87,15.66,4.07,2.03,17.81,34.22,30.95,20.84,22.4
6093,-23.02,29.04,30.85,12.43,-42.57,-39.82,-27.25,-15.14,-11.47,12.34,0.03,-13.45,-27.48,0.54,7.68,0.07,21.91,18.86,3.88,-7.71,8.92,29.64,22.93,10.33,15.16
6095,-22.02,37.83,38.39,5.81,-36.86,-57.16,-42.07,-40.16,-29.79,-14.79,-16.42,-17.93,-39.15,-18.81,11.3,-12.24,12.35,10.23,-3.8,-19.25,-20.38,-17.85,-15.32,-28.5,-29.24
6097,7.02,40.66,45.62,20.31,-25.42,-21.21,4.9,1.11,15.13,33.28,24,8.58,-23.12,5.76,13.23,0.19,12.01,3.44,-14.57,-28.69,-26.03,-27.29,-36.28,-49.6,-45.72
6099,-9.32,34.87,47.29,35.52,-22.45,-27.69,-5.33,-4.1,0.56,12.21,-2.45,-0.15,-32.4,-2.68,5.88,-7.5,9.4,19.37,7.16,-4.02,-1.14,8.37,18.25,-1.72,-2.74
6101,-11.52,46.3,38.59,8.78,-44.67,-41.93,-15.05,0.45,7.39,35.03,26.34,26.28,3.23,27.78,29.41,11.03,35.97,44,36.09,19.62,23.28,33.63,35.34,16.65,19.08
6103,-16.6,34.72,34.47,33.69,-26.2,-21.22,-10.64,-3.74,6.55,29.48,8,0.35,-20.92,5.76,7.08,-6.45,27.87,27.41,15.15,-0.42,14.68,32.43,34.41,24.01,27.42
6105,-19.65,34.07,19.76,1.53,-51.92,-36.24,-29.04,-15.11,-3.6,15.32,1.43,-22.82,-26.84,-0.21,6.71,-4.2,23.69,22.34,12.53,-2.07,5.55,24.29,11.95,-4.56,0.73
6107,-2.91,28.83,32.45,28.67,-30.26,-36.88,-13.11,-0.67,-3.24,14.98,5.33,8.37,-20.25,12.7,23.73,10.8,22.81,28.77,20.57,10.5,15.85,23.45,33.28,15.29,15.01
6109,-18.04,28.93,31.09,11.75,-36.27,-46.32,-27.33,-15.74,1.43,19.21,4.45,-1.2,-26.57,4.57,11.96,-2.98,20.92,17.74,9.78,-2.86,6.54,16.07,21.5,12.66,15.68
6111,15.88,57.04,54.75,41.25,-21.55,-27.39,-14.85,-19.14,-12.62,5.49,0.12,-0.37,-17.85,10.24,30.5,9.1,30.75,38.48,24.44,-1.53,-0.63,1.03,3.66,-12.24,-7.01
6113,-10.69,29.15,30.72,14.53,-38.28,-39.1,-18.49,-15.86,-8.64,7.12,-3.73,-10.14,-39.16,-16.26,-13.4,-11.91,-3.87,-3.05,-15.12,-25.18,-24.49,-17.4,-20.59,-36.23,-33.94
6115,-12.39,46.24,34.62,0.79,-43.67,-50.23,-30.33,-15.49,-2.83,21.5,11.84,4.02,-15.35,8.16,18.81,-7.77,21.59,28.84,23.99,9.16,14.1,26.61,35.45,14.68,18.04
8001,-27.81,20.12,33.09,27.64,-22.72,-21.36,0.98,9.18,-16.88,10.22,5.34,-6.82,-38.57,-1.38,24.4,-6.6,13.6,21.64,-6.7,-14.07,-12.36,-6.09,-2.35,-18.36,-16.78
8003,-43.95,6.33,15.45,17.22,-23.62,-39.16,-4.73,3.39,-10.18,25.1,24.94,11.26,-24.98,16.98,29.5,11.26,16.16,26.17,8.81,-7.71,-5.91,7.1,2.58,-14.09,-16.47
8005,-28.42,24.04,46.03,41.85,-14.18,-19.85,2.65,9.46,-6.5,21.77,26.78,20.45,-9.48,26.8,46.5,29.61,38.64,45.24,21.86,3.05,8.88,7.98,3.96,-12.91,-9.92
8007,-26.94,28.95,17.4,15.09,-33.05,-16.5,7.73,16.99,-10.88,29.35,20,-7.38,-25.99,7.87,32.55,9.5,37.89,44.98,28.51,15.02,28.11,32.7,25,12.11,17.72
8009,-19.85,36.01,20.57,58.97,-22.65,-15.6,14.43,23.78,-4.07,31.77,19.64,31.13,-4.78,28.84,50.25,5.54,53.79,52.73,32.04,19.6,29.83,49.69,54.76,47.63,51.85
8011,-26.73,24.78,25.33,44.82,-18.52,-16.41,3.81,3.31,-12.13,19.28,14.5,15.25,-29.67,3.94,31.11,-4.52,13.39,20.69,-2.58,-10.01,-5.87,15.94,25.66,14.48,13.39
8013,-28.44,20.24,33.43,36.35,-5.54,-14.54,7.51,14.83,7.77,31.64,34.34,23.34,-13.3,21.36,15.72,11.75,14.1,11.66,-8.48,-24.46,-17.63,-13.69,-33.89,-46.14,-41.84
8014,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,,,,4.61,-11.58,-5.96
8015,-47.88,9.45,23.52,20.57,-36.72,-37.6,-5.33,-1.64,-16.45,13.79,27.34,4.38,-24.98,10.93,35.07,16.68,31.84,34.25,9.31,2.15,4.36,20.13,12.65,0.11,-0.15
8017,-16.78,37.05,40.68,30.07,-15.63,-7.96,9.34,21.63,4.04,32.13,23.55,31.54,-14.81,22.81,32.27,-1.18,39.87,48.03,30.44,25.91,34.95,61.72,63.93,62.29,65.6
8019,-45.3,18.83,37.53,23.88,-21.87,-29.87,-11.4,11.06,1.56,35.78,30.2,16.71,-23.2,15.22,29.66,15.29,29.85,32.26,3.36,-8.7,-2.81,1.2,-8.32,-17.89,-12
8021,-29.69,28.23,18.28,-7.08,-37.68,-28.08,-10.01,-7.64,-18.4,14.97,59.59,-19.93,-32.57,-4.4,17.34,-8.52,2.91,3.57,-15.4,-15.73,-18.11,0.63,-0.79,-12.93,-9.22
8023,-26.87,1.78,5.77,-23.47,-34.67,-23.48,-20.28,-25.62,-25.36,-12.22,-13.22,-35.68,-61.99,-30.77,-9.94,-44.09,-34.55,-23.05,-42.13,-46.43,-50.88,-33.37,-34.32,-48.91,-48.67
