id,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
10003,-4.37,0.00,14.57,7.77,-12.81,-21.11,-22.98,-21.99,-40.59,-34.07
10005,-3.88,9.36,34.94,24.27,2.41,-1.93,7.36,21.74,8.58,13.03
11001,-65.12,-61.49,-71.66,-68.34,75.55,75.85,-76.20,79.84,-85.92,-83.63
12001,-27.70,-13.72,7.03,1.26,-19.74,-19.92,-15.44,-13.24,-21.48,-17.31
12003,-45.94,-6.59,43.24,43.15,21.34,21.29,39.47,55.83,57.23,58.51
12005,-2.20,24.76,51.55,46.05,21.88,21.85,33.65,43.10,40.59,43.48
12007,-38.95,-9.11,27.65,27.65,7.57,8.28,26.99,39.73,40.21,41.96
12009,-2.11,26.34,46.94,41.47,12.00,3.88,8.20,16.11,10.37,12.68
12011,-4.40,20.31,13.36,0.46,-20.92,-35.22,-36.48,-29.60,-34.68,-34.89
12013,-36.16,-20.49,31.02,28.88,1.22,-1.85,13.86,27.94,40.29,43.70
12015,10.30,33.81,41.71,28.61,2.26,1.15,8.64,12.75,7.22,14.24
12017,-8.27,20.97,32.96,26.55,1.06,-3.87,7.46,14.72,16.01,21.84
12019,0.34,33.22,59.43,53.70,34.63,36.34,47.32,52.90,42.76,45.72
12021,24.80,48.08,57.51,50.31,27.32,26.76,33.11,30.88,22.49,30.02
12023,-25.41,-0.32,34.82,30.95,6.45,5.49,21.17,34.92,33.67,36.61
12027,-14.83,10.23,35.32,31.90,5.71,0.71,11.97,16.94,12.29,14.29
12029,-58.54,-28.65,28.59,19.58,-10.38,-8.82,18.64,38.40,44.82,46.76
12031,-16.93,4.19,24.84,26.07,12.62,5.76,16.75,16.16,1.90,3.60
12033,3.95,20.64,42.65,36.65,19.79,21.46,27.54,31.57,19.27,20.49
12035,-24.43,7.00,24.17,20.96,-2.73,-6.73,-4.72,2.74,-1.57,7.42
12037,-27.08,-7.89,34.10,19.27,2.95,-11.66,8.76,18.06,27.84,31.40
12039,-31.32,-36.84,-12.08,-3.02,-31.34,-39.37,-33.71,-39.92,-38.92,-40.58
12041,-54.33,-19.12,32.34,23.84,-2.89,-0.96,25.76,41.61,46.81,50.80
12043,-34.96,-4.40,30.00,19.78,-3.56,-4.93,11.86,17.31,20.16,18.51
12045,-24.69,-11.63,33.40,27.79,12.18,-0.83,18.79,32.95,39.22,41.83
12047,-42.66,-18.96,15.65,21.91,-5.91,-5.85,10.69,10.47,14.56,16.79
12049,-9.42,0.08,44.13,35.91,13.71,8.23,22.82,40.01,29.49,30.83
12051,-11.61,2.96,38.31,31.96,7.34,-0.34,18.52,18.38,7.16,5.91
12053,-14.01,14.78,27.10,15.62,-2.59,-11.16,-3.05,6.76,3.55,8.47
12055,6.99,27.21,39.07,34.61,10.07,4.05,17.18,25.38,18.00,22.96
12057,-9.18,8.71,29.36,20.40,4.95,-2.47,3.11,6.79,-7.12,-6.68
12059,-27.14,7.39,57.40,43.83,20.21,13.77,38.33,55.45,64.84,68.21
12061,7.00,31.59,46.16,40.13,15.39,14.42,17.87,21.14,14.78,22.29
12063,-22.86,-8.60,29.40,25.14,8.47,3.36,13.92,23.06,27.97,28.98
12065,-25.31,-17.97,4.35,6.16,-16.35,-14.41,-9.98,-11.19,-3.65,-1.75
12067,-36.22,-12.83,27.41,33.36,6.81,14.51,35.17,48.57,60.32,58.16
12069,16.12,32.92,48.59,37.68,10.93,7.23,15.17,21.11,13.47,17.10
12071,10.71,34.78,47.80,36.12,11.91,9.16,17.67,20.91,10.34,16.51
12073,-9.34,-6.16,10.06,3.68,-16.25,-17.60,-21.69,-23.65,-24.20,-23.59
12075,-33.41,-12.64,28.37,20.69,-4.88,-5.77,11.51,26.04,26.84,32.16
12077,-29.11,-10.48,36.89,32.71,11.88,2.08,12.45,28.37,43.94,41.32
12079,-28.91,-15.50,14.59,13.51,-10.98,-10.72,0.37,1.70,3.08,3.41
12081,9.12,28.75,45.51,31.45,8.86,2.32,7.97,13.96,7.01,12.43
12083,-2.38,20.55,39.95,33.29,5.30,4.84,10.17,17.19,11.56,16.21
12085,13.96,41.23,52.58,45.94,18.80,14.03,11.85,15.39,13.54,22.87
12086,-17.61,10.48,18.34,11.01,-3.54,-19.47,-6.28,-6.28,-16.11,-23.71
12087,-14.41,17.08,35.49,21.86,-1.92,-9.76,-1.25,-0.47,-4.89,-0.43
12089,-30.20,3.40,39.53,33.65,21.26,22.98,39.74,46.45,43.72,48.44
12091,13.18,42.72,67.05,60.71,26.14,38.42,49.70,56.07,44.81,49.17
12093,-32.87,-7.17,33.30,22.19,-1.28,-14.16,4.75,14.97,19.11,19.99
12095,9.21,27.01,42.88,36.59,11.01,0.22,-2.04,-0.21,-18.61,-18.21
12097,1.19,23.40,46.92,36.78,9.13,-7.61,-3.50,5.45,-19.69,-24.46
12099,0.77,20.42,23.35,11.40,-11.73,-24.38,-26.96,-21.30,-22.87,-17.00
12101,-8.61,18.17,23.85,11.70,-3.97,-13.58,-0.68,9.68,3.57,6.61
12103,2.75,13.71,30.34,16.05,-0.33,-8.66,-3.97,0.05,-8.22,-5.63
12105,-3.29,15.35,40.68,33.48,9.95,0.81,8.96,17.81,6.11,6.80
12107,-30.77,-3.57,18.75,15.01,-7.01,-8.84,5.15,19.05,19.23,24.37
12109,-5.23,23.03,42.53,40.85,19.75,21.84,33.00,38.01,31.51,37.66
12111,-3.65,26.08,36.75,29.70,0.77,-9.84,-8.79,-4.24,-12.08,-7.84
12113,6.33,31.67,64.10,56.29,26.09,36.23,46.67,55.57,47.79,52.45
12115,24.99,42.76,48.36,33.36,7.87,3.72,6.37,8.31,0.10,7.40
12117,15.05,37.30,51.89,45.14,18.24,12.83,12.02,16.76,2.78,6.45
12119,-35.39,-8.58,28.75,20.57,-5.36,-6.86,11.19,25.80,26.97,34.89
12121,-31.25,-5.29,37.14,29.97,5.17,10.40,31.56,41.96,43.01,44.77
12123,-25.66,-3.19,39.97,39.05,1.73,-4.94,20.69,28.18,38.93,38.13
12125,-45.88,-4.70,40.63,40.57,8.35,7.16,24.18,45.88,49.72,48.84
12127,-13.19,8.00,21.87,14.27,-3.89,-9.88,-8.14,-1.57,-5.66,1.17
12129,-18.98,-1.43,35.50,32.32,3.96,-1.72,7.85,15.99,24.81,28.00
12131,-27.41,3.58,48.01,39.37,13.55,15.25,35.71,47.31,45.64,51.85
12133,-20.90,2.16,41.26,33.97,14.62,6.77,27.37,43.00,47.60,47.26
13001,-57.72,-20.45,19.87,23.93,0.98,9.85,30.28,41.52,46.26,48.99
13003,-63.61,-31.59,2.33,11.80,-12.68,-2.14,19.65,35.06,34.50,34.67
13005,-60.25,-6.28,27.55,28.58,-3.66,6.55,35.19,50.71,57.64,58.49
13007,-58.42,-33.57,-1.17,-5.79,-32.22,-37.08,-18.30,-6.52,-1.07,-0.57
13009,-12.82,-8.76,19.48,18.61,-13.16,-10.44,1.22,6.41,-4.61,-5.49
13011,-75.71,-46.90,18.61,23.47,0.57,9.54,43.72,58.32,65.50,73.73
13013,-55.42,-25.23,27.06,31.81,3.38,13.67,35.27,53.10,44.53,50.25
13015,-62.64,-40.13,19.56,24.19,6.28,13.30,31.66,48.10,45.10,51.48
13017,-50.11,-26.68,10.88,3.52,-19.53,-16.68,3.15,20.76,13.66,14.81
13019,-71.89,-31.38,17.84,18.98,-10.26,-2.55,24.44,40.65,53.15,57.36
13021,-42.67,-34.48,-4.46,0.21,-15.21,-11.91,-1.86,-2.10,-17.98,-20.00
13023,-45.65,-21.89,13.24,24.70,-3.54,8.07,31.02,42.18,44.79,47.11
13025,-73.00,-39.77,5.07,2.96,-8.00,6.71,38.24,54.66,62.99,66.86
13027,-41.30,-17.87,14.60,17.43,-2.69,-5.90,6.81,14.05,13.51,6.16
13029,-45.76,-23.31,23.67,32.56,12.79,22.73,37.72,47.76,42.56,43.43
13031,-24.45,-13.13,25.34,29.99,6.22,9.59,23.20,28.17,19.14,18.98
13033,-31.64,-23.56,0.16,2.16,-18.33,-19.17,-4.75,0.22,-9.22,-11.27
13035,-55.93,-35.47,8.10,11.57,-14.02,-5.13,16.27,32.90,31.66,35.51
13037,-52.35,-36.51,-16.24,-16.57,-41.48,-36.19,-17.97,-11.34,-21.70,-18.96
13039,-49.71,-33.42,13.53,16.30,7.46,6.81,27.03,34.18,23.50,27.51
13043,-36.48,-13.55,19.24,17.91,-6.46,1.36,21.68,30.17,30.58,33.62
13045,-46.82,-16.49,34.34,38.92,10.39,12.49,29.42,41.34,32.87,37.42
13047,-22.62,9.41,43.82,44.29,18.89,20.71,37.04,47.44,49.55,52.51
13049,-58.95,-30.18,10.37,16.67,7.12,0.20,26.81,36.77,34.33,35.33
13051,-14.07,-3.37,15.30,17.23,0.54,-5.32,0.34,-0.16,-14.42,-11.98
13053,-47.95,-29.26,3.49,11.26,-15.94,-15.43,-0.83,7.81,-1.15,0.40
13055,-62.34,-36.86,6.82,24.75,-8.39,-7.75,14.07,27.77,35.70,40.92
13057,-42.96,-6.59,52.22,53.52,27.18,35.49,49.17,58.88,51.00,57.57
13059,-26.36,-12.19,6.34,-0.02,-17.05,-17.19,-11.48,-17.80,-31.22,-28.67
13061,-52.50,-47.78,-28.31,-19.82,-42.94,-43.22,-29.21,-22.06,-22.29,-23.16
13063,-24.83,4.26,45.69,31.38,-3.32,-18.21,-32.70,-41.44,-66.34,-69.95
13065,-57.37,-43.56,15.94,18.36,1.69,-9.43,14.26,33.11,25.50,30.14
13067,-13.46,13.38,54.84,45.91,20.18,20.16,22.90,24.82,9.41,12.42
13069,-52.91,-23.24,22.93,18.21,6.03,6.53,22.94,35.08,29.52,28.96
13071,-52.11,-19.41,28.89,30.55,7.68,7.13,33.01,41.85,37.51,39.48
13073,-15.45,8.02,53.47,55.86,33.84,40.04,49.13,51.07,42.58,42.85
13075,-62.27,-34.55,10.39,11.78,-11.46,-12.50,16.23,27.62,28.89,31.34
13077,-34.11,-11.68,37.24,39.17,13.24,22.92,39.30,49.37,41.11,43.94
13079,-65.95,-43.41,-4.59,-4.04,-21.17,-7.86,13.29,28.99,29.08,32.31
13081,-47.67,-28.84,15.27,26.46,-6.25,-3.46,18.13,24.11,17.73,13.72
13083,-23.97,9.65,41.03,38.65,8.51,11.95,33.77,40.69,47.98,50.60
13085,-57.81,-18.67,34.55,42.70,7.63,21.11,46.66,64.55,66.19,74.10
13087,-19.82,-5.17,21.77,24.32,-0.75,-3.09,10.32,19.77,14.12,11.74
13089,-12.80,-4.68,15.04,-1.27,-25.19,-37.47,-43.50,-45.96,-58.55,-56.65
13091,-72.26,-45.19,4.77,10.53,-11.39,-3.77,19.50,31.45,35.85,35.75
13093,-57.69,-36.58,-9.21,-7.51,-28.31,-30.41,-8.89,-3.12,-3.53,-6.97
13095,-10.21,-2.65,13.47,9.64,-8.99,-15.99,-15.15,-18.09,-34.94,-39.09
13097,-32.69,0.97,47.96,45.01,16.81,18.37,24.97,23.38,-1.84,-3.97
13099,-35.04,-15.54,19.96,17.04,-12.38,-8.37,8.81,18.82,2.02,-3.88
13101,-68.10,-32.69,33.24,26.42,5.38,3.63,38.08,53.08,65.66,67.33
13103,-27.46,-4.74,34.98,34.61,14.12,22.50,38.44,54.94,50.61,51.06
13105,-66.23,-33.77,11.53,13.77,-10.59,-8.66,12.56,21.41,18.03,20.57
13107,-51.02,-28.35,22.92,19.09,-4.50,-8.45,8.11,25.32,24.75,26.86
13109,-37.23,-14.21,14.60,24.85,0.47,3.51,20.26,30.66,28.22,28.05
13111,-12.50,11.49,35.83,33.42,4.91,9.12,32.50,42.79,48.82,57.94
13113,-13.44,24.20,62.93,56.10,28.86,33.52,41.05,42.68,30.60,31.23
13115,-32.53,-19.03,27.00,26.29,2.74,7.73,22.04,35.87,36.25,39.76
13117,-52.97,-15.10,50.09,54.14,21.75,39.10,58.94,66.88,57.96,62.68
13119,-71.84,-43.17,16.21,17.31,-1.92,0.48,28.10,39.56,51.28,59.34
13121,-35.68,-27.94,-13.78,-13.49,-24.09,-22.00,-17.92,-19.32,-34.97,-29.71
13123,-32.93,-1.68,41.32,41.93,5.94,10.33,36.78,48.93,51.80,63.04
13125,-30.98,-9.14,44.58,46.84,19.74,18.25,50.39,60.31,69.47,71.78
13127,-27.29,-2.15,28.15,27.18,11.60,19.66,29.34,34.77,23.36,26.94
13129,-56.18,-24.49,36.20,43.60,10.36,9.18,32.05,48.38,50.10,57.60
13131,-51.32,-19.64,26.44,22.61,-2.49,-3.04,17.50,24.09,23.86,26.61
13133,-59.07,-45.06,-10.94,-11.84,-23.46,-10.29,16.22,18.83,15.06,22.46
13135,-19.93,10.16,58.95,51.65,24.95,26.26,31.56,32.22,10.22,9.20
13137,-59.13,-32.00,37.24,39.31,16.10,17.13,45.75,57.88,59.67,67.22
13139,-43.09,-21.27,34.03,38.01,15.09,27.68,43.47,56.98,50.73,56.06
13141,-52.96,-58.10,-53.21,-51.22,-61.93,-64.13,-56.77,-53.25,-63.02,-62.08
13143,-55.53,-23.10,34.12,30.58,-1.82,5.90,27.97,51.61,57.59,63.97
13145,-29.90,-16.31,19.91,28.26,9.15,14.72,30.86,44.31,43.25,45.44
13147,-68.53,-47.66,6.48,10.24,-13.23,-8.39,13.93,22.38,31.64,38.27
13149,-57.26,-20.72,29.63,27.84,-8.13,-2.74,24.05,41.46,49.42,52.94
13151,-37.11,-2.74,38.12,42.69,19.84,25.69,35.62,33.72,7.45,3.29
13153,-41.79,-9.23,21.42,28.80,5.65,13.13,26.69,32.74,20.16,20.56
13155,-56.39,-18.96,19.02,14.32,-13.94,-5.51,21.56,37.92,36.67,37.61
13157,-65.44,-34.28,21.46,25.55,2.01,10.91,38.32,56.43,55.73,62.74
13159,-45.77,-26.85,12.10,10.69,-10.98,-4.02,18.77,33.71,33.51,37.92
13161,-58.90,-26.22,23.61,24.45,-1.70,5.77,33.59,46.89,47.50,50.96
13163,-40.82,-34.15,3.15,8.58,-19.08,-22.91,-7.44,-5.83,-15.04,-17.29
13165,-52.75,-32.41,11.61,14.90,-17.30,-15.47,2.58,11.86,13.19,11.76
13167,-51.99,-24.13,18.21,25.66,-4.83,-16.81,25.39,28.58,33.64,30.06
13169,-44.99,-27.03,10.03,15.17,-7.80,1.10,21.67,28.40,25.76,28.63
13171,-53.36,-30.17,15.59,17.59,-8.12,-3.01,13.73,24.54,27.53,30.18
13173,-71.95,-40.27,6.97,1.89,-12.32,-19.91,11.34,27.42,25.17,23.71
13175,-44.85,-27.69,13.52,17.13,-0.27,2.55,17.16,26.66,21.45,22.59
13177,-21.75,7.43,39.66,48.42,21.16,30.37,49.92,57.72,52.05,52.16
13179,-54.54,-34.00,7.06,3.21,-12.93,-17.47,-8.95,-3.81,-28.33,-30.21
13181,-46.64,-33.24,9.79,22.55,-6.02,1.94,17.14,26.57,24.43,27.56
13183,-69.69,-39.47,14.78,11.41,-7.92,-7.35,14.91,31.60,24.02,22.65
13185,-32.36,4.90,25.72,25.55,5.66,5.12,15.12,20.40,9.36,9.83
13187,-61.59,-30.05,28.41,35.05,-0.75,12.14,34.16,51.80,51.67,60.21
13189,-28.19,-15.78,24.16,30.74,4.87,8.29,20.55,25.03,14.92,14.90
13191,-57.42,-40.28,-8.59,-8.99,-25.53,-20.53,-7.32,5.83,6.05,8.58
13193,-65.05,-53.56,-24.93,-23.15,-40.65,-42.52,-27.35,-22.07,-30.88,-34.81
13195,-50.25,-12.03,38.07,38.69,13.90,19.01,40.59,47.96,46.29,53.44
13197,-63.74,-34.24,-5.84,-2.42,-21.11,-16.42,9.39,13.36,12.26,10.10
13199,-53.82,-35.11,5.46,2.76,-22.38,-19.72,-4.16,8.50,5.43,5.66
13201,-52.68,-11.06,43.86,36.31,-4.87,-3.11,26.33,39.23,39.45,37.88
13205,-48.18,-22.80,-0.98,6.79,-19.59,-20.26,-3.12,7.22,4.05,0.89
13207,-46.63,-33.68,5.01,13.16,-5.69,4.51,22.84,33.76,31.51,37.22
13209,-44.01,-27.08,17.93,15.22,-6.73,-2.61,18.02,36.06,41.08,39.82
13211,-43.11,-25.96,14.62,16.54,-5.84,0.15,21.79,35.85,31.60,37.97
13213,-59.59,-33.10,36.21,40.65,6.82,6.01,34.10,45.29,45.02,52.43
13215,-28.19,-20.39,6.68,10.20,-7.98,-11.91,-9.04,-3.15,-19.67,-21.30
13217,-49.31,-26.56,26.32,30.08,-0.05,3.33,24.08,24.51,-1.18,-2.01
13219,-30.60,-1.74,40.58,36.21,17.09,24.10,39.64,45.69,42.48,48.59
13221,-39.14,-14.85,26.31,25.58,2.67,6.73,27.07,31.73,29.58,37.18
13223,-58.20,-23.86,39.53,45.70,13.04,25.25,41.79,52.88,38.48,43.48
13225,-54.85,-34.29,-11.91,-3.28,-19.36,-13.42,-0.21,6.93,-6.73,-7.46
13227,-45.09,-18.30,35.64,35.56,-0.47,5.30,36.57,53.30,57.82,67.49
13229,-65.70,-29.85,13.71,11.09,1.05,21.99,43.75,58.16,62.48,66.27
13231,-42.07,-15.64,21.32,27.43,4.17,14.83,39.82,54.63,60.48,65.27
13233,-51.76,-28.87,24.99,29.28,-6.69,-1.76,17.09,37.03,40.97,45.40
13235,-65.39,-26.11,2.34,-2.63,-19.73,-11.82,15.90,25.82,29.68,33.24
13237,-41.91,-24.71,15.60,15.84,-8.37,-0.66,15.62,28.43,31.34,35.64
13239,-36.77,-41.70,-15.16,-18.97,-25.92,-36.39,-21.46,-13.89,-7.89,-9.04
13241,-60.46,-35.97,26.72,27.08,0.52,5.66,31.36,41.13,45.67,56.20
13243,-49.06,-35.80,4.09,-1.86,-29.37,-26.10,-8.06,-6.36,-14.39,-16.31
13245,-14.66,-10.00,16.96,14.66,-7.87,-12.43,-10.30,-13.69,-31.80,-33.74
13247,-21.88,8.99,50.92,48.04,21.78,23.57,28.99,21.53,-9.54,-16.53
13249,-49.00,-14.75,20.75,18.18,-6.94,-9.06,20.92,39.10,44.45,47.83
13251,-29.67,-17.11,19.31,19.60,-5.38,-5.33,4.83,13.93,6.15,8.39
13253,-50.56,-23.06,9.58,11.27,-13.62,-10.38,7.79,21.30,16.35,20.31
13255,-34.01,-19.20,27.46,28.11,5.53,9.35,22.35,28.53,18.75,19.94
13257,-61.16,-37.12,28.20,32.73,12.61,10.25,29.86,43.31,47.23,53.39
13259,-58.06,-39.72,-23.81,-15.41,-12.17,-45.63,-30.30,-20.82,-24.75,-27.84
13261,-44.37,-24.80,10.59,12.48,-9.52,-10.93,1.02,1.12,-6.01,-8.41
13263,-56.14,-47.39,-31.51,-21.65,-40.90,-39.51,-32.32,-24.67,-28.86,-30.43
13265,-52.03,-41.93,-26.73,-20.98,-43.94,-42.89,-34.25,-29.13,-30.71,-32.50
13267,-45.68,-15.63,30.15,30.30,3.47,2.74,29.13,44.33,41.60,42.07
13269,-59.12,-38.18,-1.82,0.48,-14.97,-16.89,2.59,13.42,13.52,10.62
13271,-69.46,-38.75,-1.71,1.11,-21.80,-21.40,-2.40,15.39,14.26,15.56
13273,-33.56,-18.48,4.37,4.61,-23.00,-14.45,-2.57,-2.40,-13.82,-16.11
13275,-30.65,-13.79,22.82,29.99,5.52,4.05,18.50,23.28,15.80,18.44
13277,-41.15,-16.11,23.63,31.99,5.80,13.38,30.32,37.93,32.81,32.46
13279,-31.12,-6.78,30.42,58.39,12.83,12.55,25.58,41.15,38.07,40.38
13281,-20.63,-1.14,32.12,30.72,5.05,8.76,31.29,45.28,50.33,57.70
13283,-54.23,-31.89,12.60,14.39,-9.30,-10.74,9.32,23.14,24.11,21.01
13285,-27.04,-17.26,27.84,34.94,10.01,17.54,27.07,29.87,18.94,17.79
13287,-68.97,-37.38,2.27,7.32,-24.24,-14.18,3.62,22.93,18.81,14.52
13289,-66.12,-49.19,-21.12,-15.61,-36.67,-31.16,-11.26,-2.47,-6.97,-8.63
13291,-41.55,-4.65,26.50,31.06,4.05,9.25,33.60,48.89,51.70,59.72
13293,-18.58,-25.21,24.01,26.62,3.48,3.63,22.47,31.80,28.25,29.00
13295,-24.97,1.97,36.44,37.53,12.99,11.79,31.68,43.50,46.57,49.89
13297,-52.41,-26.11,33.63,31.64,6.44,15.42,39.21,56.81,52.06,55.44
13299,-48.73,-25.57,11.14,5.75,0.00,6.00,27.20,38.45,34.39,33.81
13301,-29.93,-31.80,-7.29,-9.69,-22.44,-24.12,-12.26,-9.60,-17.54,-21.33
13303,-39.99,-30.39,-2.48,2.55,-16.71,-24.70,-4.69,4.43,-4.40,-7.70
13305,-49.93,-26.47,20.61,16.01,4.36,13.68,31.02,43.25,44.85,48.22
13307,-58.07,-31.49,-14.10,-8.35,-43.03,-35.72,-20.02,-2.98,6.57,1.60
13309,-60.05,-47.99,3.67,3.71,-16.42,-21.44,3.87,16.80,27.73,27.44
13311,-54.55,-25.62,36.98,43.83,13.79,20.20,40.37,56.68,58.27,66.33
13313,-39.92,-20.00,38.70,46.66,20.99,21.30,37.84,46.84,39.81,44.85
13315,-72.31,-36.24,0.25,6.73,-16.49,-8.72,17.72,30.70,37.33,31.70
13317,-39.51,-31.41,7.33,7.74,-10.60,-15.45,2.58,10.16,7.71,11.50
13319,-52.02,-35.36,-8.97,-8.35,-25.88,-24.20,-2.25,0.58,1.09,1.46
13321,-41.41,-10.46,26.66,33.85,-4.01,7.90,26.04,39.23,38.63,40.09
15001,-1.87,-9.43,7.26,-16.68,-20.16,-28.07,-22.85,-22.68,-53.73,-51.17
15003,-1.50,1.39,13.14,-7.15,-7.51,-22.73,-14.96,-2.79,-41.09,-39.05
15005,,,,,,,,,,
15007,-12.58,-19.24,2.11,-17.13,-23.22,-38.21,-31.63,-20.81,-52.05,-49.35
15009,-7.11,-8.99,6.25,-14.87,-21.13,-32.34,-27.03,-22.38,-55.17,-50.25
16001,31.32,39.15,46.16,27.97,15.48,15.94,27.86,23.30,6.14,11.20
16003,11.50,31.58,43.00,25.79,3.05,26.48,59.72,44.26,34.01,40.56
16005,11.86,32.95,32.79,6.69,2.87,3.99,23.76,24.61,12.88,21.95
16007,36.07,68.21,69.76,40.84,25.75,27.71,61.37,66.18,63.71,77.50
16009,-2.97,19.50,16.75,4.08,-1.27,4.57,46.41,41.36,29.76,36.86
16011,24.74,57.13,58.45,39.34,19.94,27.46,50.59,55.11,45.50,54.41
16013,14.75,15.84,28.85,10.98,-0.42,-10.19,-2.77,-19.30,-33.18,-20.14
16015,21.51,33.37,47.24,24.80,6.81,23.56,41.70,43.41,31.62,35.72
16017,5.47,22.34,19.33,1.45,-2.53,6.32,31.83,22.89,16.91,25.88
16019,36.02,61.70,66.17,51.68,17.85,32.88,52.91,55.81,42.96,51.77
16021,8.62,28.49,29.42,14.49,9.09,19.20,50.59,39.83,33.67,42.10
16023,5.99,48.22,48.43,26.18,11.24,15.69,47.95,53.77,52.34,57.78
16025,27.65,40.57,49.08,34.78,11.73,23.35,48.52,52.27,38.03,42.04
16027,28.44,42.21,52.43,34.63,26.75,30.22,46.45,50.60,34.93,36.71
16029,32.89,70.73,69.42,43.64,8.10,28.81,66.92,68.94,63.69,72.80
16031,39.09,62.26,71.96,48.19,29.74,41.86,67.26,69.16,63.06,71.82
16033,31.85,60.46,70.84,35.15,17.97,34.33,64.92,72.52,64.27,51.52
16035,-8.48,11.10,14.76,-5.58,-7.53,3.89,52.46,42.69,34.77,40.83
16037,23.70,52.58,55.60,33.60,4.62,26.51,59.14,51.02,46.03,51.55
16039,12.72,36.28,51.38,28.35,17.71,19.47,43.80,50.27,36.22,33.91
16041,38.96,73.42,75.41,56.47,30.25,41.83,72.61,-80.55,71.86,86.96
16043,27.26,61.70,65.69,47.79,19.86,39.88,69.63,73.22,61.81,70.61
16045,9.29,37.60,38.07,16.76,14.78,22.37,50.64,53.10,43.02,44.77
16047,19.84,42.42,50.24,21.25,10.55,21.95,44.17,50.61,42.22,47.07
16049,15.14,33.18,35.01,22.88,10.91,26.66,61.98,54.30,47.22,53.74
16051,33.56,72.51,76.60,61.62,18.37,47.25,68.66,74.32,66.08,75.49
16053,26.91,54.25,57.98,30.98,17.92,27.41,50.91,58.25,45.32,46.23
16055,18.00,35.30,31.20,12.80,4.16,13.05,33.49,34.04,26.01,33.93
16057,12.29,12.96,15.84,-1.35,-11.51,-8.78,16.33,1.46,-6.74,-4.19
16059,17.60,50.07,52.80,34.01,9.55,34.10,60.40,53.37,45.72,50.34
16061,-4.19,15.29,21.13,-1.30,-4.56,9.95,56.87,50.49,44.12,48.11
16063,18.68,44.44,51.08,22.56,8.36,17.03,38.88,49.15,36.74,40.41
16065,49.58,-78.59,86.28,71.05,-34.41,58.10,-79.43,84.79,72.78,87.52
16067,18.17,53.45,61.19,33.17,19.27,28.79,54.66,62.02,50.17,58.11
16069,-1.36,5.91,15.16,-4.84,-9.65,-4.89,34.84,25.61,18.15,20.69
16071,24.57,52.13,61.54,42.04,6.59,32.68,62.24,69.62,62.12,77.60
16073,17.61,48.57,56.88,32.61,19.76,34.25,57.31,60.56,51.26,52.66
16075,16.96,39.92,52.20,32.47,12.45,25.39,48.38,53.88,41.10,43.94
16077,3.20,47.98,53.93,24.92,17.30,14.68,41.23,43.14,25.58,30.58
16079,5.12,11.62,1.96,-22.29,-19.91,-23.40,12.14,11.07,7.62,8.20
16081,27.20,51.42,53.69,29.54,8.03,15.47,38.38,22.20,-0.84,11.76
16083,34.18,53.10,56.99,29.73,15.92,24.31,44.46,49.99,36.39,43.12
16085,20.60,34.08,41.21,20.22,5.66,12.27,35.67,21.37,6.93,11.57
16087,9.18,32.58,45.27,26.59,13.97,23.78,47.15,51.41,42.77,46.73
17001,20.54,28.94,32.27,6.94,5.64,8.80,17.05,32.80,22.38,35.08
17003,-15.85,-4.84,-5.45,-15.85,-29.00,-35.80,-19.12,-4.78,-12.59,-13.65
17005,0.45,20.76,19.21,2.10,-9.45,-2.80,10.58,11.40,1.31,14.58
17007,18.16,30.33,33.78,23.96,3.49,6.43,13.76,14.56,-4.18,5.66
17009,-0.45,26.37,21.22,4.01,-4.35,2.44,16.99,30.33,21.65,30.71
17011,17.63,30.83,25.66,9.43,-3.99,-6.99,4.59,10.40,-5.70,0.18
17013,-6.29,13.23,6.60,-10.97,-27.61,-24.39,-3.11,-1.85,-7.46,13.98
17015,19.79,36.52,37.07,19.62,5.77,1.51,10.06,12.26,-4.80,-1.49
17017,-0.91,21.00,7.78,-6.38,-16.10,-10.94,3.03,11.77,-1.34,13.41
17019,12.18,18.84,17.87,5.53,-10.39,-6.36,-1.17,-1.97,-17.45,-7.02
17021,-10.97,13.38,6.15,-8.13,-22.48,-12.59,5.00,19.20,6.29,23.03
17023,5.05,30.24,27.27,15.79,-2.04,5.73,19.52,27.54,8.02,32.37
17025,0.30,25.60,28.69,11.67,-7.38,-0.75,25.70,35.32,23.21,44.11
17027,7.10,29.65,33.13,12.76,-5.78,-0.28,13.95,19.98,9.82,29.90
17029,11.81,25.40,32.35,13.93,-5.85,-4.73,7.92,15.14,-3.19,11.05
17031,-8.75,-12.39,-2.62,-12.41,-30.01,-40.06,-39.98,-41.10,-53.39,-49.28
17033,4.85,25.97,33.22,16.29,-3.70,3.89,19.31,30.96,12.97,31.59
17035,-4.38,23.96,26.65,16.59,-4.83,5.06,21.99,30.19,20.62,35.28
17037,21.67,24.56,29.72,18.40,-3.18,-1.17,7.04,4.49,-16.72,-5.51
17039,8.61,32.49,31.55,19.29,2.00,1.52,15.57,26.72,13.28,26.85
17041,9.49,33.35,32.60,15.71,-0.39,4.52,18.63,34.37,21.21,36.66
17043,40.43,39.80,51.87,39.36,17.17,10.76,13.31,9.64,-10.78,-1.10
17045,7.11,30.86,35.45,17.53,-2.29,2.34,19.64,25.69,7.91,32.76
17047,17.98,40.39,44.76,28.81,8.50,16.89,37.85,44.05,29.65,51.15
