40095,14.03%, 16.01%, 48.70%, 0.61%,-,-
40097,11.71%, 40.16%, 51.86%, 0.48%,-,-
40099,23.51%, 17.23%, 52.98%, 0.32%,-,-
40101,19.59%, 36.05%, 55.65%, 0.35%,-,-
40103,2.84%, 46.15%, 43.31%, 0.84%,-,-
40105,3.30%, 47.86%, 44.56%, 1.14%,-,-
40107,9.73%, 27.78%, 40.63%, 0.68%,-,-
40109,9.26%, 42.02%, 51.28%, 0.61%,-,-
40111,3.50%, 38.68%, 42.18%, 0.92%,-,-
40113,4.55%, 41.68%, 46.23%, 0.51%,-,-
40115,2.40%, 45.82%, 48.22%, 0.28%,-,-
40117,0.51%, 42.69%, 42.18%, 0.99%,-,-
40119,3.37%, 41.65%, 38.28%, 1.77%,-,-
40121,20.52%, 27.07%, 47.59%, 0.60%,-,-
40123,26.98%, 18.77%, 53.84%, 0.53%,-,-
40125,15.62%, 33.75%, 49.37%, 0.66%,-,-
40127,15.38%, 27.90%, 43.51%, 0.47%,-,-
40129,8.52%, 32.80%, 41.32%, 0.78%,-,-
40131,11.35%, 37.66%, 49.01%, 0.57%,-,-
40133,16.29%, 27.03%, 44.31%, 0.64%,-,-
40135,11.00%, 40.75%, 51.75%, 0.44%,-,-
40137,25.83%, 18.41%, 53.42%, 0.58%,-,-
40139,4.70%, 39.66%, 44.37%,-,-, 2.38%
40141,41.37%, 22.70%, 64.07%, 0.75%,-,-
40143,13.43%, 37.95%, 51.37%, 0.90%,-,-
40145,19.53%, 32.55%, 52.08%, 0.65%,-,-
40147,2.48%, 43.63%, 46.12%, 0.74%,-,-
40149,16.00%, 31.14%, 47.14%, 1.02%,-,-
40151,12.46%, 48.43%, 35.97%, 1.21%,-,-
40153,10.39%, 45.57%, 35.17%, 0.91%,-,-
41001,7.46%, 17.58%, 37.85%, 1.47%, 30.39%,-
41003,10.40%, 27.43%, 37.82%,-, 22.55%, 7.48%
41005,1.93%, 23.01%, 33.24%,-, 31.31%, 3.60%
41007,0.04%, 26.98%, 27.20%, 1.91%, 27.24%,-
41009,1.81%, 28.05%, 24.78%,-, 29.86%, 2.88%
41011,3.61%, 19.17%, 29.56%,-, 25.95%, 2.43%
41013,10.39%, 27.60%, 37.99%,-, 21.79%, 2.26%
41015,4.46%, 16.83%, 36.14%, 0.66%, 31.68%,-
41017,0%,-,-,-,-,-
41019,6.86%, 26.04%, 32.90%,-, 25.15%, 2.38%
41021,4.42%, 40.51%, 36.09%, 1.86%, 17.46%,-
41023,0.37%, 30.74%, 30.37%, 1.03%, 25.59%,-
41025,13.07%, 30.60%, 43.67%, 0.65%, 13.72%,-
41027,1.77%, 25.05%, 32.83%,-, 31.06%, 3.42%
41029,8.75%, 16.15%, 39.65%,-, 30.90%, 2.84%
41031,0%,-,-,-,-,-
41033,4.13%, 13.68%, 31.48%, 1.43%, 35.61%,-
41035,16.11%, 22.29%, 41.95%, 1.54%, 25.84%,-
41037,5.66%, 27.99%, 33.65%, 1.23%, 26.96%,-
41039,8.12%, 26.43%, 34.55%,-, 24.16%, 4.57%
41041,2.65%, 31.08%, 28.43%,-, 20.09%, 3.18%
41043,15.49%, 24.20%, 39.69%,-, 22.86%, 5.58%
41045,0.42%, 33.77%, 34.18%, 1.67%, 21.78%,-
41047,0.80%, 31.21%, 32.01%,-, 23.74%, 5.88%
41049,16.38%, 42.57%, 26.19%, 1.90%, 17.81%,-
41051,3.43%, 23.05%, 34.76%, 1.90%, 31.33%,-
41053,4.86%, 32.07%, 36.93%,-, 19.59%, 5.04%
41055,1.71%, 34.86%, 33.14%,-, 23.71%, 5.29%
41057,5.75%, 33.56%, 27.81%,-, 24.97%, 3.04%
41059,7.02%, 29.30%, 36.32%,-, 24.26%, 3.07%
41061,4.59%, 21.41%, 34.78%,-, 30.19%, 2.97%
41063,0.55%, 19.27%, 33.30%,-, 32.75%, 3.00%
41065,5.94%, 29.88%, 35.81%,-, 22.63%, 3.51%
41067,0.56%, 27.07%, 30.67%,-, 31.23%, 4.81%
41069,12.39%, 44.75%, 32.36%,-, 18.80%, 2.04%
41071,1.57%, 31.27%, 32.84%,-, 21.09%, 8.34%
42001,15.73%, 11.36%, 51.07%, 2.23%, 35.34%,-
42003,14.72%, 18.85%, 24.86%, 1.25%, 39.57%,-
42005,12.61%, 18.91%, 30.06%, 1.98%, 42.67%,-
42007,11.74%, 21.89%, 24.10%, 0.06%, 35.84%, 4.24%
42009,3.77%, 15.52%, 36.68%, 1.58%, 40.45%,-
42011,14.89%, 8.77%, 47.54%, 0.52%, 32.65%,-
42013,23.56%, 18.16%, 23.78%, 1.46%, 47.34%,-
42015,22.08%, 18.56%, 27.01%, 0.04%, 49.09%, 3.12%
42017,7.75%, 32.00%, 39.75%, 0.71%, 25.12%,-
42019,2.72%, 11.35%, 35.86%, 0.04%, 38.58%, 10.16%
42021,12.81%, 14.97%, 33.52%, 1.18%, 46.33%,-
42023,12.80%, 30.10%, 22.58%, 1.63%, 42.90%,-
42025,1.15%, 13.95%, 40.88%, 0.66%, 39.72%,-
42027,10.51%, 19.01%, 43.46%, 1.70%, 32.95%,-
42029,1.54%, 28.85%, 34.88%, 2.94%, 33.34%,-
42031,21.64%, 14.63%, 49.17%, 0.06%, 27.53%, 3.58%
42033,1.80%, 11.81%, 36.20%, 0.11%, 38.00%, 2.95%
42035,4.54%, 20.12%, 36.45%, 1.36%, 31.91%,-
42037,24.78%, 9.98%, 55.05%, 1.99%, 30.27%,-
42039,1.90%, 20.56%, 32.17%, 0.05%, 34.07%, 4.58%
42041,12.94%, 21.91%, 42.89%, 0.08%, 29.94%, 2.24%
42043,12.42%, 23.29%, 28.93%, 1.15%, 41.35%,-
42045,0.63%, 36.23%, 25.82%, 2.35%, 35.60%,-
42047,10.12%, 10.50%, 35.82%, 1.41%, 45.94%,-
42049,3.34%, 26.93%, 30.60%, 0.14%, 27.27%, 4.35%
42051,16.44%, 22.06%, 38.97%, 0.05%, 22.53%, 3.35%
42053,13.78%, 15.38%, 23.91%,-, 37.69%, 6.15%
42055,6.23%, 23.52%, 39.10%, 0.93%, 32.86%,-
42057,22.16%, 15.34%, 52.25%, 2.32%, 30.09%,-
42059,39.67%, 19.00%, 58.67%, 1.85%, 17.56%,-
42061,31.03%, 14.33%, 24.41%, 1.63%, 55.44%,-
42063,26.43%, 20.21%, 18.72%, 0.11%, 46.64%, 8.17%
42065,11.49%, 18.65%, 29.11%, 0.01%, 40.61%, 4.99%
42067,1.28%, 13.33%, 40.91%, 0.96%, 42.20%,-
42069,8.44%, 11.55%, 37.78%, 1.53%, 46.22%,-
42071,1.86%, 36.95%, 25.01%, 0.94%, 35.09%,-
42073,12.39%, 21.62%, 20.07%, 0.03%, 34.01%, 7.61%
42075,14.82%, 22.48%, 28.09%, 0.01%, 42.91%, 2.80%
42077,14.58%, 12.20%, 48.56%, 0.52%, 33.97%,-
42079,16.07%, 12.02%, 32.56%, 0.82%, 48.63%,-
42081,5.60%, 11.00%, 40.73%, 0.02%, 35.13%, 2.85%
42083,14.09%, 16.81%, 29.52%, 0.22%, 43.61%, 3.44%
42085,2.98%, 14.73%, 31.76%, 0.02%, 34.74%, 5.32%
42087,9.62%, 14.60%, 31.25%, 1.43%, 40.87%,-
42089,49.15%, 11.64%, 67.48%, 0.52%, 18.33%, 2.02%
42091,1.20%, 26.69%, 35.37%, 0.42%, 34.17%,-
42093,19.79%, 10.98%, 53.19%, 2.42%, 33.40%,-
42095,17.13%, 17.91%, 47.50%, 1.27%, 30.37%,-
42097,1.37%, 12.39%, 35.53%, 0.95%, 36.90%,-
42099,5.58%, 23.48%, 39.98%, 2.14%, 34.40%,-
42101,3.57%, 36.53%, 26.35%, 0.27%, 32.96%,-
42103,33.55%, 11.49%, 59.83%, 2.41%, 26.28%,-
42105,9.87%, 18.17%, 30.88%,-, 40.76%, 3.57%
42107,5.84%, 11.09%, 36.83%, 0.54%, 42.67%,-
42109,18.95%, 18.80%, 29.76%, 0.51%, 48.71%,-
42111,29.85%, 14.89%, 22.57%, 0.01%, 52.42%, 3.27%
42113,17.66%, 26.46%, 44.12%, 0.24%, 22.84%, 4.26%
42115,1.22%, 26.87%, 34.98%, 0.35%, 33.77%, 4.03%
42117,28.53%, 22.40%, 22.48%, 1.55%, 51.00%, 2.57%
42119,18.76%, 13.56%, 32.50%, 2.68%, 51.26%,-
42121,6.64%, 18.26%, 27.57%, 0.01%, 34.22%, 6.59%
42123,17.19%, 21.55%, 23.23%, 0.10%, 40.42%, 6.05%
42125,4.45%, 22.98%, 29.75%, 0.04%, 34.20%, 2.06%
42127,12.50%, 12.29%, 35.90%, 1.01%, 48.40%, 2.41%
42129,3.17%, 14.66%, 31.58%, 0.17%, 34.76%, 3.07%
42131,1.16%, 13.59%, 42.60%, 2.38%, 41.44%,-
42133,23.09%, 17.39%, 49.61%, 1.51%, 26.52%,-
44001,1.82%, 41.78%, 39.96%, 2.04%, 16.22%,-
44003,2.51%, 38.90%, 36.39%, 1.70%, 23.01%,-
44005,1.48%, 39.92%, 38.44%, 1.87%, 19.77%,-
44007,5.88%, 33.72%, 39.59%, 1.02%, 22.41%,-
44009,9.24%, 44.91%, 35.67%, 2.81%, 16.62%,-
45001,98.01%,-, 98.83%, 1.17%,-,-
45003,99.31%,-, 99.59%, 0.41%,-,-
45005,0%,-,-,-,-,-
45007,92.36%,-, 95.28%, 1.81%, 2.91%,-
45009,98.87%,-, 99.35%, 0.65%,-,-
45011,96.98%,-, 98.27%, 1.73%,-,-
45013,69.79%, 8.68%, 80.56%,-, 10.76%,-
45015,90.91%,-, 94.72%, 1.47%, 3.81%,-
45017,90.43%, 3.05%, 93.69%,-, 3.26%,-
45019,85.22%,-, 90.35%, 1.75%, 5.13%,-
45021,96.96%,-, 98.21%, 1.79%,-,-
45023,96.94%,-, 98.47%, 1.53%,-,-
45025,99.24%,-, 99.58%, 0.42%,-,-
45027,93.36%,-, 96.68%,-, 3.32%,-
45029,95.14%,-, 96.84%, 3.16%,-,-
45031,99.55%,-, 99.77%, 0.23%,-,-
45033,96.54%,-, 98.12%, 1.88%,-,-
45035,91.93%, 2.97%, 94.89%,-, 2.14%,-
45037,95.13%,-, 97.38%, 0.38%, 2.25%,-
45039,97.00%,-, 98.26%, 1.74%,-,-
45041,90.97%,-, 95.10%, 0.76%, 4.13%,-
45043,81.42%, 2.21%, 89.60%,-, 8.19%,-
45045,96.56%,-, 98.28%, 1.72%,-,-
45047,96.41%,-, 97.68%, 2.32%,-,-
45049,100.00%,-, 100.00%,-,-,-
45051,96.26%,-, 97.73%, 2.27%,-,-
45053,100.00%,-, 100.00%,-,-,-
45055,92.30%,-, 95.68%, 0.95%, 3.38%,-
45057,98.52%,-, 99.04%, 0.96%,-,-
45059,97.42%,-, 98.49%, 1.51%,-,-
45061,97.41%,-, 98.45%, 1.55%,-,-
45063,92.49%,-, 94.94%, 0.24%, 2.37%,-
45065,0%,-,-,-,-,-
45067,96.55%,-, 98.07%, 1.93%,-,-
45069,100.00%,-, 100.00%,-,-,-
45071,97.07%,-, 98.05%, 1.95%,-,-
45073,77.90%, 6.54%, 85.68%,-, 7.78%,-
45075,86.35%, 2.37%, 91.99%,-, 5.64%,-
45077,93.99%,-, 96.11%, 1.77%, 2.12%,-
45079,79.05%,-, 88.17%, 2.72%, 9.12%,-
45081,96.42%,-, 98.04%, 1.96%,-,-
45083,89.26%,-, 94.07%, 1.12%, 4.81%,-
45085,86.40%, 3.12%, 91.64%,-, 5.24%,-
45087,92.17%,-, 95.49%, 1.19%, 3.32%,-
45089,94.42%,-, 96.81%, 0.80%, 2.39%,-
45091,97.78%,-, 98.50%, 1.50%,-,-
46003,9.53%,-, 51.21%,-, 41.69%, 4.35%
46005,0.91%,-, 45.85%,-, 46.76%, 2.19%
46007,43.87%,-, 70.75%, 2.37%, 26.88%,-
46009,7.12%,-, 44.65%, 3.58%, 51.77%,-
46011,27.10%,-, 30.90%,-, 58.00%, 8.68%
46013,15.12%,-, 50.69%,-, 35.57%, 5.89%
46015,12.68%,-, 53.63%, 1.15%, 40.96%,-
46017,11.28%,-, 53.85%, 1.54%, 42.56%,-
46019,3.28%,-, 41.08%, 1.64%, 44.36%,-
46021,55.35%,-, 19.58%, 1.31%, 74.93%, 4.18%
46023,5.42%,-, 45.84%, 2.91%, 51.26%,-
46025,16.19%,-, 38.48%,-, 54.67%, 4.78%
46027,14.70%,-, 41.00%, 1.19%, 55.69%, 2.12%
46029,3.40%,-, 45.03%,-, 48.44%, 3.65%
46031,5.16%,-, 44.26%, 1.56%, 49.42%,-
46033,2.63%,-, 45.89%, 0.88%, 43.26%,-
46035,3.51%,-, 45.28%,-, 48.78%, 3.51%
46037,18.10%,-, 33.76%,-, 51.87%, 9.61%
46039,31.52%,-, 31.17%, 1.06%, 62.69%, 5.09%
46041,10.06%,-, 42.20%, 1.23%, 52.26%,-
46043,3.39%,-, 47.41%, 1.79%, 50.80%,-
46045,6.00%,-, 49.12%, 1.75%, 43.13%, 6.00%
46047,7.93%,-, 42.16%, 1.84%, 50.09%,-
46049,3.62%,-, 47.38%, 1.77%, 43.76%, 7.09%
46051,13.21%,-, 39.13%,-, 52.34%, 5.06%
46053,6.50%,-, 44.46%, 0.95%, 50.96%,-
46055,0%,-,-,-,-,-
46057,36.87%,-, 29.92%, 1.07%, 66.79%, 2.21%
46059,5.19%,-, 48.73%,-, 43.54%, 5.13%
46061,5.42%,-, 45.05%, 1.50%, 50.46%, 2.99%
46063,24.95%,-, 29.49%,-, 54.45%, 5.81%
46065,9.01%,-, 50.51%,-, 41.50%, 2.14%
46067,37.59%,-, 30.25%, 1.92%, 67.84%,-
46069,23.71%,-, 33.14%,-, 56.86%, 2.43%
46071,0%,-,-,-,-,-
46073,9.50%,-, 38.01%, 0.96%, 47.52%, 13.51%
46075,0%,-,-,-,-,-
46077,18.72%,-, 34.52%,-, 53.23%, 7.02%
46079,26.36%,-, 33.50%,-, 59.87%, 2.60%
46081,16.10%,-, 53.95%, 0.92%, 37.84%,-
46083,37.88%,-, 28.52%,-, 66.40%, 2.86%
46085,11.64%,-, 39.79%, 1.77%, 51.43%,-
46087,4.69%,-, 44.64%,-, 49.33%, 3.43%
46089,32.36%,-, 32.86%, 1.91%, 65.23%,-
46091,4.78%,-, 43.07%,-, 47.85%, 5.49%
46093,2.56%,-, 43.72%,-, 46.28%, 3.18%
46095,9.95%,-, 53.96%, 2.02%, 44.01%,-
46097,7.90%,-, 43.43%,-, 51.33%, 2.90%
46099,7.82%,-, 42.38%,-, 50.20%, 3.21%
46101,16.49%,-, 35.61%,-, 52.10%, 5.65%
46103,2.63%,-, 48.15%, 1.36%, 45.52%,-
46105,10.47%,-, 39.60%, 1.90%, 50.07%,-
46107,1.78%,-, 46.95%, 1.89%, 48.72%, 2.44%
46109,22.33%,-, 33.02%,-, 55.35%, 3.46%
46111,19.50%,-, 37.13%, 1.22%, 56.63%, 5.02%
46113,0%,-,-,-,-,-
46115,2.81%,-, 44.53%,-, 47.34%, 3.90%
46117,3.16%,-, 47.45%,-, 44.29%, 2.08%
46119,8.74%,-, 42.31%,-, 51.05%, 3.32%
46121,0%,-,-,-,-,-
46123,7.60%,-, 43.66%, 1.42%, 51.27%,-
46125,26.67%,-, 34.67%, 0.84%, 61.35%, 3.14%
46127,17.46%,-, 39.08%, 0.89%, 56.54%, 3.48%
46129,11.95%,-, 40.23%,-, 52.19%, 2.68%
46135,7.58%,-, 44.02%,-, 51.61%, 2.29%
46137,2.87%,-, 45.56%, 1.31%, 48.43%,-
47001,23.56%, 23.04%, 25.52%,-, 49.08%,-
47003,21.41%, 37.98%, 59.39%, 0.15%, 2.47%,-
47005,21.44%, 31.56%, 53.00%, 1.45%, 13.99%,-
47007,5.02%, 30.22%, 37.00%, 0.80%, 31.98%,-
47009,17.33%, 27.92%, 26.83%,-, 45.25%,-
47011,5.75%, 28.73%, 38.21%, 0.59%, 32.46%,-
47013,30.41%, 14.37%, 26.37%,-, 56.78%,-
47015,29.57%, 33.74%, 63.32%, 0.37%, 2.57%,-
47017,7.18%, 33.62%, 40.80%, 1.70%, 23.87%,-
47019,18.73%, 34.08%, 13.11%,-, 52.81%,-
47021,49.97%, 20.33%, 70.30%, 1.48%, 7.89%,-
47023,18.05%, 22.71%, 46.29%,-, 28.24%,-
47025,7.47%, 22.58%, 34.61%, 0.73%, 42.09%,-
47027,22.19%, 35.12%, 57.30%, 0.96%, 6.62%,-
47029,8.36%, 39.57%, 31.21%, 0.52%, 28.70%,-
47031,51.10%, 22.49%, 73.59%, 1.21%, 2.72%,-
47033,16.57%, 31.73%, 48.31%, 1.01%, 18.96%,-
47035,4.21%, 28.48%, 37.44%, 0.84%, 33.23%,-
47037,64.81%, 11.44%, 76.25%, 1.65%, 10.66%,-
47039,16.00%, 24.27%, 45.42%, 0.90%, 29.42%,-
47041,6.08%, 42.33%, 48.40%, 0.07%, 9.20%,-
47043,49.94%, 18.03%, 67.97%,-, 11.79%,-
47045,50.56%, 14.34%, 66.26%,-, 15.70%,-
47047,75.05%, 6.01%, 84.52%,-, 9.47%,-
47049,3.81%, 37.60%, 33.78%, 1.78%, 26.84%,-
47051,65.81%, 13.51%, 79.33%, 1.17%, 5.99%,-
47053,39.49%, 23.71%, 63.20%, 0.83%, 12.26%,-
47055,29.13%, 31.31%, 60.44%, 0.04%, 8.22%,-
47057,2.38%, 29.85%, 33.88%,-, 36.26%,-
47059,8.57%, 33.18%, 41.75%, 0.10%, 24.97%,-
47061,47.38%, 14.20%, 61.58%,-, 10.13%,-
47063,19.77%, 28.62%, 48.39%, 1.21%, 21.78%,-
47065,22.50%, 17.32%, 50.96%,-, 28.46%,-
47067,19.83%, 56.32%, 36.50%,-, 7.18%,-
47069,52.38%, 16.71%, 69.09%, 0.42%, 13.79%,-
47071,9.37%, 41.22%, 31.85%, 1.38%, 25.55%,-
47073,7.82%, 32.70%, 40.52%, 0.71%, 26.07%,-
47075,80.48%, 2.79%, 87.69%,-, 7.22%,-
47077,9.60%, 21.73%, 33.90%, 0.87%, 43.50%,-
47079,41.06%, 24.38%, 65.44%,-, 7.31%,-
47081,18.42%, 38.07%, 56.49%, 0.57%, 4.87%,-
47083,45.54%, 18.92%, 64.47%,-, 7.15%,-
47085,50.95%, 18.59%, 69.54%, 1.63%, 10.24%,-
47087,25.71%, 31.78%, 57.49%,-, 10.74%,-
47089,19.97%, 26.96%, 25.66%, 0.45%, 46.93%,-
47091,4.16%, 42.14%, 11.56%,-, 46.30%,-
47093,2.53%, 19.86%, 40.73%, 1.22%, 38.19%,-
47095,56.69%, 18.35%, 75.04%, 1.95%, 4.66%,-
47097,23.37%, 10.18%, 55.83%, 1.53%, 32.46%,-
47099,19.48%, 27.33%, 46.81%, 1.49%, 24.37%,-
47101,34.98%, 19.50%, 57.28%, 0.93%, 22.29%,-
47103,57.68%, 19.59%, 77.27%, 0.29%, 2.86%,-
47105,6.14%, 29.51%, 38.04%, 0.55%, 31.90%,-
47107,11.38%, 30.98%, 42.36%, 0.79%, 25.87%,-
47109,5.56%, 22.22%, 41.67%,-, 36.11%,-
47111,20.79%, 56.05%, 35.26%, 0.49%, 8.20%,-
47113,40.30%, 25.06%, 65.36%, 1.94%, 7.64%,-
47115,19.40%, 25.88%, 45.28%,-, 24.71%,-
47117,58.02%, 18.57%, 76.59%, 0.54%, 4.30%,-
47119,50.40%, 18.30%, 68.70%, 1.43%, 11.57%,-
47121,17.68%, 33.10%, 50.79%, 0.10%, 16.01%,-
47123,17.77%, 30.86%, 48.63%, 0.17%, 20.33%,-
47125,46.20%, 21.13%, 67.32%,-, 8.18%,-
47127,70.32%, 14.11%, 84.43%, 1.46%,-,-
47129,22.67%, 18.86%, 28.17%,-, 50.85%,-
47131,59.27%, 15.89%, 75.17%,-, 6.74%,-
47133,31.26%, 29.47%, 60.73%,-, 7.18%,-
47135,24.17%, 32.15%, 56.32%,-, 7.97%,-
47137,6.22%, 39.44%, 45.67%,-, 14.89%,-
47139,12.06%, 26.24%, 42.69%, 0.44%, 30.63%,-
47141,29.68%, 29.02%, 58.69%, 0.16%, 12.13%,-
47143,9.18%, 16.59%, 45.38%, 1.84%, 36.20%,-
47145,13.14%, 24.74%, 29.26%,-, 42.40%,-
47147,57.84%, 16.73%, 74.57%,-, 4.63%,-
47149,44.07%, 24.50%, 68.57%, 1.29%, 5.64%,-
47151,65.41%, 7.49%, 9.74%,-, 75.15%,-
47153,34.96%, 22.60%, 57.56%,-, 13.50%,-
47155,38.80%, 26.00%, 9.17%, 0.03%, 64.80%,-
47157,36.01%, 5.61%, 64.11%,-, 28.10%,-
47159,32.01%, 30.89%, 62.90%,-, 6.21%,-
47161,40.38%, 23.68%, 64.06%,-, 2.64%,-
47163,27.15%, 12.72%, 57.07%, 0.28%, 29.92%,-
47165,50.29%, 22.64%, 72.94%, 1.80%, 2.62%,-
47167,23.70%, 31.60%, 55.29%, 0.67%, 12.44%,-
47169,42.15%, 26.71%, 68.86%,-, 4.43%,-
47171,39.56%, 22.84%, 13.87%, 0.90%, 62.40%,-
47173,41.19%, 16.05%, 21.12%, 0.52%, 62.31%,-
47175,30.91%, 27.53%, 58.44%,-, 7.79%,-
47177,59.83%, 14.43%, 74.26%, 0.68%, 10.64%,-
47179,1.43%, 26.58%, 35.89%, 0.21%, 37.32%,-
47181,29.70%, 53.80%, 24.10%, 0.50%, 21.61%,-
47183,34.66%, 28.38%, 63.03%, 0.74%, 7.85%,-
47185,47.25%, 17.48%, 64.72%,-, 14.78%,-
47187,45.82%, 25.94%, 71.75%, 0.29%, 2.02%,-
47189,49.71%, 20.64%, 70.35%, 0.18%, 8.84%,-
48001,56.44%, 19.38%, 75.82%, 0.26%, 4.54%,-
48003,89.02%,-, 93.90%, 1.22%, 4.88%,-
48005,89.66%, 3.94%, 93.60%, 0.26%, 2.19%,-
48007,70.22%, 3.11%, 83.11%, 0.89%, 12.89%,-
48009,78.45%, 4.73%, 86.39%, 0.95%, 7.94%,-
48011,70.97%, 9.38%, 80.35%, 0.88%, 9.38%,-
48013,76.85%, 4.92%, 85.82%, 0.29%, 8.97%,-
48015,61.75%, 16.43%, 78.18%, 0.20%, 5.19%,-
48017,0%,-,-,-,-,-
48019,35.77%, 22.25%, 58.03%, 1.41%, 18.31%,-
48021,57.01%, 15.30%, 72.31%, 0.71%, 11.69%,-
48023,81.52%, 2.43%, 89.30%, 0.49%, 7.78%,-
48025,69.43%, 5.91%, 80.41%,-, 10.98%, 2.70%
48027,90.67%, 4.01%, 94.68%, 1.31%,-,-
48029,27.98%, 12.13%, 57.77%, 0.31%, 29.79%,-
48031,49.31%, 19.30%, 68.61%, 0.46%, 11.64%,-
48033,96.95%,-, 97.71%, 2.29%,-,-
48035,82.62%, 4.67%, 88.90%, 0.15%, 6.28%,-
48037,58.56%, 15.15%, 73.71%, 0.72%, 10.42%,-
48039,29.21%, 19.02%, 53.94%,-, 24.73%, 2.31%
48041,65.06%, 14.90%, 79.96%, 0.73%, 4.41%,-
48043,72.17%, 7.39%, 82.02%, 0.74%, 9.85%,-
48045,92.26%,-, 95.48%, 1.29%, 3.23%,-
48047,40.89%, 2.23%, 69.07%, 0.52%, 28.18%,-
48049,77.21%, 6.81%, 84.84%, 0.71%, 7.64%,-
48051,50.23%, 21.09%, 71.32%, 0.28%, 7.31%,-
48053,68.80%, 10.87%, 79.67%, 0.90%, 8.57%,-
48055,81.69%, 4.64%, 88.48%, 0.08%, 6.79%,-
48057,64.05%, 7.84%, 77.34%, 1.53%, 13.29%,-
48059,83.73%, 5.12%, 88.96%, 0.68%, 5.23%,-
48061,82.21%, 6.13%, 88.35%, 0.33%, 5.19%,-
48063,45.94%, 22.46%, 68.41%, 0.29%, 8.84%,-
48065,51.79%, 7.50%, 71.43%, 1.43%, 19.64%,-
48067,45.23%, 20.62%, 65.85%, 1.28%, 12.26%,-
48069,73.08%, 8.65%, 82.21%,-, 9.13%,-
48071,74.50%,-, 86.45%, 1.59%, 11.95%,-
48073,81.43%, 7.67%, 89.10%,-, 3.23%,-
48075,84.41%, 4.24%, 89.90%, 0.37%, 5.49%,-
48077,71.88%, 4.49%, 83.36%, 0.67%, 11.48%,-
48079,0%,-,-,-,-,-
48081,83.78%, 2.10%, 90.39%, 0.90%, 6.61%,-
48083,87.34%, 3.72%, 91.56%, 0.50%, 4.22%,-
48085,75.50%, 9.08%, 84.58%, 0.42%, 5.92%,-
48087,85.49%, 3.08%, 90.99%, 0.44%, 5.49%,-
48089,72.63%, 7.24%, 82.18%, 1.02%, 9.56%,-
48091,45.87%, 16.83%, 64.52%,-, 18.65%,-
48093,76.36%, 3.52%, 85.83%, 1.19%, 9.47%,-
48095,78.61%, 4.28%, 87.17%,-, 8.56%,-
48097,73.65%, 9.64%, 83.29%, 0.37%, 6.69%,-
48099,84.32%, 4.73%, 89.76%, 0.07%, 5.44%,-
48101,85.48%, 2.64%, 91.42%,-, 5.94%,-
48103,0%,-,-,-,-,-
48105,77.42%, 8.06%, 85.48%,-, 6.45%,-
48107,69.83%, 2.37%, 83.73%,-, 13.90%,-
48109,100.00%,-, 100.00%,-,-,-
48111,52.49%, 5.28%, 72.43%,-, 19.94%, 2.35%
48113,66.79%, 6.09%, 79.79%, 1.13%, 12.99%,-
48115,77.91%, 8.14%, 86.05%, 1.16%, 4.65%,-
48117,73.98%, 7.81%, 82.16%, 1.86%, 8.18%,-
48119,80.20%, 7.05%, 87.25%, 1.36%, 4.33%,-
48121,80.51%, 7.25%, 87.76%, 0.65%, 4.34%,-
48123,58.88%, 14.96%, 73.84%, 0.14%, 11.07%,-
48125,72.64%, 3.34%, 84.19%, 0.91%, 11.55%,-
48127,33.89%, 27.58%, 61.47%,-, 10.95%,-
48129,80.14%, 2.74%, 88.36%, 0.68%, 8.22%,-
48131,98.05%,-, 99.03%, 0.97%,-,-
48133,85.74%, 3.99%, 90.51%, 0.73%, 4.77%,-
48135,88.54%, 3.13%, 92.71%,-, 4.17%,-
48137,5.81%, 34.86%, 40.67%, 0.31%, 24.16%,-
48139,80.82%, 7.42%, 88.24%, 0.30%, 4.03%,-
48141,52.39%, 7.21%, 72.18%, 0.82%, 19.79%,-
48143,74.07%, 8.19%, 82.36%, 1.15%, 8.29%,-
48145,59.28%, 15.97%, 75.25%, 0.18%, 8.60%,-
48147,77.79%, 7.25%, 85.04%, 0.61%, 7.09%,-
48149,57.69%, 17.16%, 74.84%, 0.07%, 7.93%,-
48151,91.23%, 3.48%, 94.70%, 1.82%,-,-
48153,74.29%, 4.79%, 83.01%,-, 8.71%, 3.49%
48155,78.86%, 3.66%, 87.20%, 0.81%, 8.33%,-
48157,36.31%, 24.86%, 61.17%, 0.90%, 13.06%,-
48159,91.72%, 3.15%, 94.87%, 1.99%,-,-
48161,45.86%, 26.24%, 72.10%, 1.66%,-,-
48163,74.65%, 5.07%, 84.79%,-, 10.14%,-
48165,91.55%,-, 95.77%,-, 4.23%,-
48167,60.92%, 10.01%, 74.86%, 1.19%, 13.94%,-
48169,79.88%, 4.27%, 87.80%,-, 7.93%,-
48171,47.72%, 13.70%, 19.20%, 0.19%, 66.92%,-
48173,100.00%,-, 100.00%,-,-,-
48175,6.98%, 39.57%, 46.55%, 0.47%, 7.08%,-
48177,55.23%, 17.41%, 72.63%, 0.22%, 5.36%,-
48179,47.74%, 3.09%, 64.61%,-, 16.86%, 2.14%
48181,66.84%, 7.86%, 75.31%, 1.13%, 8.47%,-
48183,59.03%, 16.52%, 75.54%, 0.26%, 3.46%,-
48185,84.60%, 3.33%, 89.45%,-, 4.85%,-
48187,2.29%, 38.71%, 41.00%, 0.73%, 19.56%,-
48189,70.65%, 3.74%, 79.71%, 1.01%, 9.06%,-
