17069,14.09%, 56.93%, 42.84%,-
17071,30.23%, 65.08%, 34.85%,-
17073,31.08%, 65.46%, 34.38%,-
17075,45.86%, 72.88%, 27.02%,-
17077,17.49%, 58.72%, 41.23%,-
17079,3.53%, 51.77%, 48.23%,-
17081,8.73%, 54.36%, 45.64%,-
17083,10.54%, 55.24%, 44.70%,-
17085,39.81%, 69.81%, 30.00%,-
17087,31.48%, 65.72%, 34.24%,-
17089,45.71%, 72.82%, 27.10%,-
17091,32.92%, 66.39%, 33.47%,-
17093,56.41%, 78.15%, 21.74%,-
17095,32.20%, 66.04%, 33.83%,-
17097,34.78%, 67.33%, 32.54%,-
